glottocode	plosive_series	plosive_fullness	plosive_markedness_fullness	fricative_series	fricative_fullness	fricative_markedness_fullness	affricate_series	affricate_fullness	affricate_markedness_fullness	series	series_fullness	series_markedness_fullness	plosive_places	plosive_places_fullness	plosive_places_markedness_fullness	fricative_places	fricative_places_fullness	fricative_places_markedness_fullness	affricate_places	affricate_places_fullness	affricate_places_markedness_fullness	all_places	all_places_fullness	all_places_markedness_fullness
deni1241	5	2.6666666666666665	2.8105931977093617	3	1.0	1.0	5	3.0	3.0	7	3.1666666666666665	3.2049905897715494	3	2.6666666666666665	2.9835959565554337	1	1.0	1.0	1	1.0	1.0	4	2.55	2.940860216861515
deny1238	4	2.0	2.0	4	1.3333333333333333	1.3497405140414893	4	2.0	2.0	6	3.0	3.069911849438379	4	4.0	4.0	3	2.0	2.56881786154783	1	1.0	1.0	5	4.0	4.651943221173033
dera1245	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	3	3.0	3.0	0	0.0	0.0	0	0.0	0.0	3	3.0	3.0
dera1248	6	3.25	3.5356506941210815	4	1.0	0.9453582708666562	0	0.0	0.0	8	3.6500000000000004	4.123331183814336	4	3.25	3.471315177079887	2	1.0	0.8860909098263025	0	0.0	0.0	5	2.833333333333333	3.286628584213005
desa1247	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.3333333333333335	2.7522602733581376	3	3.0	3.0	1	1.0	1.0	0	0.0	0.0	3	2.333333333333333	2.7087052068391344
dghw1239	6	3.5	3.8038043837605664	4	2.0	2.0	0	0.0	0.0	8	5.166666666666666	5.747183622483581	5	4.5	4.9416025725007335	5	5.0	5.0	0	0.0	0.0	6	5.333333333333333	5.766545247185487
dhal1245	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
dhal1246	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
dhan1270	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
dhar1247	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
dhar1248	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
dhim1246	6	4.0	4.0	3	1.0	1.0	5	3.0	3.0	7	4.0	4.664634352308967	3	3.0	3.0	1	1.0	1.0	1	1.0	1.0	4	3.2	3.350933256614201
dhiv1236	5	2.8	2.9254599841642137	4	1.6666666666666665	1.960539600151991	0	0.0	0.0	7	3.8	4.441385387541644	5	4.666666666666667	4.952583435384053	3	2.5	2.717820269458461	0	0.0	0.0	5	3.8	4.147788051688262
dhud1236	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
dhur1239	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
dhuw1249	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
dibo1245	6	3.0	2.9778569670802324	4	2.0	2.0	6	4.0	4.0	7	3.0000000000000004	3.406701183630962	3	2.25	2.43341621200972	1	1.0	1.0	1	1.0	1.0	5	3.0	3.1558006384675683
didi1258	5	2.1666666666666665	2.822583784758693	3	1.0	1.0	4	2.0	2.0	6	2.7916666666666665	3.7712739747601525	6	4.333333333333333	4.8656265673185635	6	6.0	6.0	1	1.0	1.0	8	5.583333333333333	6.824408527428218
dido1241	5	2.6	2.982511214320872	4	1.6	1.9756436125413614	4	2.0	2.0	7	3.1638888888888888	3.907807567312529	6	5.333333333333333	5.7580579518947825	5	4.0	4.2936912853263545	3	3.0	3.0	10	7.0	8.43109036777905
dier1241	4	1.1666666666666667	1.0264411959373505	0	0.0	0.0	0	0.0	0.0	4	1.1666666666666667	1.0264411959373505	6	3.5	4.285790931117382	0	0.0	0.0	0	0.0	0.0	6	3.5	4.285790931117382
digo1242	6	3.1333333333333333	3.6859339938108215	4	2.0	2.0	6	4.0	4.0	8	4.404761904761905	5.31458287556516	6	4.583333333333333	5.005526991921648	4	4.0	4.0	1	1.0	1.0	7	5.1	6.03296504934849
digo1243	5	3.0	3.0	4	1.6	1.8753008607753672	5	3.0	3.0	7	3.767857142857143	4.3995294903401065	5	5.0	5.0	5	4.0	3.817080820257223	2	2.0	2.0	8	6.2	7.59322495780363
dime1235	6	3.3333333333333335	3.418582133469781	4	1.8	1.7282429816206164	5	2.0	2.0575066568801392	8	4.0	4.628589758755634	3	2.5	2.9549511485269457	5	4.5	4.662545097290899	2	1.3333333333333333	1.6176109919795785	6	4.166666666666667	5.017652982765205
diml1238	4	1.6	1.9811782672573601	4	1.8333333333333335	1.9966986850339965	4	2.0	2.0	6	3.5	3.979471885430957	5	4.0	4.443766491764984	6	5.5	5.374733193854477	1	1.0	1.0	6	5.25	5.469208328910522
dink1262	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.2	2.21343245332886	5	5.0	5.0	1	1.0	1.0	0	0.0	0.0	5	3.6666666666666665	4.58263056882036
dira1238	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
diri1252	4	1.75	1.9309481500346364	4	1.6666666666666665	1.9661576139395236	4	2.0	2.0	6	2.3333333333333335	3.0681018597191017	4	3.5	3.6685432490644523	3	2.5	2.5479002076962645	1	1.0	1.0	6	3.5	5.256773911990895
dita1238	4	1.5	1.651035824011526	3	1.0	1.0	3	1.0	1.0	5	1.9	2.2652865465584586	4	3.0	3.182519681491441	2	2.0	2.0	1	1.0	1.0	5	3.1666666666666665	3.8968314605672036
dizi1235	5	2.333333333333333	2.281010516791189	4	2.0	2.0	5	2.0	2.2281311482596227	7	3.4000000000000004	3.95934493718051	3	2.3333333333333335	2.348524102858279	3	3.0	3.0	2	1.3333333333333333	1.2366352314641968	5	3.4	3.9617806139090366
djab1234	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
djad1246	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
djam1255	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
djam1256	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
djan1238	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
djap1238	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
djau1244	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
djaw1238	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
djee1236	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
djeo1235	3	1.0	1.0	3	1.0	1.0	4	2.0	2.0	5	1.65	1.3905532055574552	3	3.0	3.0	1	1.0	1.0	2	2.0	2.0	5	3.0	3.8760685945748037
djin1251	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
djin1252	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
djin1253	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
djiw1241	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
dobu1241	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.2	2.7329261669566915	5	5.0	5.0	1	1.0	1.0	0	0.0	0.0	5	3.6666666666666665	4.207322875548995
dolg1241	4	1.8	1.7126334331916855	3	1.0	1.0	4	2.0	2.0	5	1.8571428571428572	2.3218023836247252	5	4.5	4.280770833985432	2	2.0	2.0	1	1.0	1.0	7	4.333333333333333	5.24317452525973
doma1258	4	1.8	1.9819672475763537	4	1.8571428571428572	1.934006791725361	4	2.0	2.0	6	3.571428571428571	3.9314639507909828	5	4.5	4.8712310022359615	7	6.5	6.690058450224301	1	1.0	1.0	7	6.166666666666667	6.804377073448252
domp1238	4	2.0	2.0	4	2.0	2.0	0	0.0	0.0	6	3.5	3.6681748609844593	4	4.0	4.0	3	3.0	3.0	0	0.0	0.0	4	3.5	3.818888186995482
dong1285	4	2.0	2.0	4	1.5	1.4030471987179634	4	2.0	2.0	6	2.8571428571428568	2.778923185831432	4	4.0	4.0	4	3.0	3.5725154890538606	3	3.0	3.0	7	5.0	6.179069752613476
doya1240	5	2.6666666666666665	2.8108077539606615	4	2.0	2.0	0	0.0	0.0	7	3.9999999999999996	4.512895036422984	4	3.6666666666666665	3.9881447527138927	2	2.0	2.0	0	0.0	0.0	4	3.4	3.8086137462375325
dual1243	6	3.25	3.5221459123198615	3	1.0	1.0	0	0.0	0.0	7	3.5	4.139375176851788	4	3.25	3.706966967809838	1	1.0	1.0	0	0.0	0.0	4	2.8	3.316828797728504
dupa1235	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.3333333333333335	2.7522602733581376	3	3.0	3.0	1	1.0	1.0	0	0.0	0.0	3	2.333333333333333	2.7087052068391344
duru1236	4	2.0	2.0	3	1.0	1.0	4	2.0	2.0	5	2.2	2.597856577094733	4	4.0	4.0	1	1.0	1.0	1	1.0	1.0	5	3.6666666666666665	4.573149619842937
duru1249	5	3.0	3.0	4	1.4	1.706147426288554	5	3.0	3.0	7	3.6249999999999996	4.271372660924424	5	5.0	5.0	5	3.5	3.60141418540253	2	2.0	2.0	8	6.0	7.516176622659141
dutc1256	4	1.3333333333333333	1.655518018442574	4	2.0	2.0	0	0.0	0.0	6	2.6666666666666665	3.628137663412565	6	4.0	4.564933654592029	4	4.0	4.0	0	0.0	0.0	6	4.0	4.487275421690601
duun1241	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
dyaa1242	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
dyab1238	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
dyan1250	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
dyir1250	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
dyug1238	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
dyul1238	4	2.0	2.0	4	2.0	2.0	4	2.0	2.0	6	3.0	3.3788702565921414	4	4.0	4.0	2	2.0	2.0	1	1.0	1.0	5	4.0	4.726869413370018
dzal1238	5	3.0	3.0	4	1.6666666666666665	1.8934702136271473	5	3.0	3.0	7	3.714285714285714	3.913422890134688	4	4.0	4.0	3	2.5	2.769517122030216	3	3.0	3.0	7	5.2	6.302975965827769
dzon1239	5	3.0	3.0	4	2.0	2.0	5	3.0	3.0	7	3.6666666666666665	3.952583056656341	4	4.0	4.0	2	2.0	2.0	2	2.0	2.0	6	4.4	5.448077551853077
dzuu1241	4	2.0	2.0	4	1.5	1.40675298531163	4	2.0	2.0	6	3.2	3.4088965846269423	5	5.0	5.0	4	3.0	3.4975466284549994	1	1.0	1.0	6	5.0	5.72350297554941
east2282	4	2.0	2.0	4	1.7142857142857144	1.760785990162931	4	2.0	2.0	6	3.333333333333333	3.5795440079589023	6	6.0	6.0	7	6.0	6.438203971425356	3	3.0	3.0	9	7.5	8.714323017578312
east2295	4	2.0	2.0	4	1.75	1.7575230686961492	4	2.0	2.0	6	3.4000000000000004	3.5770034635968764	3	3.0	3.0	4	3.5	3.7044347480298514	2	2.0	2.0	5	4.25	4.851427602349999
east2304	5	3.0	3.0	4	2.0	2.0	5	3.0	3.0	7	4.166666666666667	4.717589652026963	4	4.0	4.0	5	5.0	5.0	1	1.0	1.0	6	5.0	5.648190806505604
east2328	4	2.0	2.0	4	2.0	2.0	3	1.0	1.0	6	2.75	2.981543730940299	3	3.0	3.0	2	2.0	2.0	1	1.0	1.0	4	2.75	3.44347917771964
east2337	4	2.0	2.0	4	1.5	1.5310123510975053	4	2.0	2.0	6	3.0	3.0983463738976043	4	4.0	4.0	4	3.0	3.130566783134249	2	2.0	2.0	6	4.5	5.4528989998902055
east2347	6	4.0	4.0	4	2.0	2.0	6	4.0	4.0	8	4.45	5.354462847724226	4	4.0	4.0	1	1.0	1.0	1	1.0	1.0	5	3.8	4.440274766658115
east2379	5	2.857142857142857	2.9615414480172353	0	0.0	0.0	0	0.0	0.0	5	2.857142857142857	2.9615414480172353	7	6.5	6.000119200487243	0	0.0	0.0	0	0.0	0.0	7	6.5	6.000119200487243
east2380	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	12	12.0	12.0	0	0.0	0.0	0	0.0	0.0	12	12.0	12.0
east2398	4	1.75	1.9939323543020522	3	1.0	1.0	0	0.0	0.0	5	2.4166666666666665	2.8648201564029883	4	3.5	3.530589332093437	2	2.0	2.0	0	0.0	0.0	4	3.1666666666666665	3.3972823815045503
east2426	4	1.75	1.9939323543020522	3	1.0	1.0	4	2.0	2.0	5	2.55	2.794580559388667	4	3.5	3.530589332093437	3	3.0	3.0	1	1.0	1.0	5	4.166666666666667	4.40108292636119
east2440	4	2.0	2.0	3	1.0	1.0	4	2.0	2.0	5	2.5	2.7005662678007605	3	3.0	3.0	2	2.0	2.0	1	1.0	1.0	4	3.333333333333333	3.796423304914085
east2516	4	1.6666666666666665	1.7428153325701343	3	1.0	1.0	0	0.0	0.0	5	2.6666666666666665	2.7326131581154174	3	2.5	2.3574295640220293	3	3.0	3.0	0	0.0	0.0	3	2.6666666666666665	2.460003354733141
east2542	3	1.0	1.0	3	1.0	1.0	3	1.0	1.0	4	1.5	1.6150224012440701	3	3.0	3.0	2	2.0	2.0	1	1.0	1.0	4	3.0	3.452402974891551
east2555	3	1.0	1.0	4	1.0	1.1378037164144141	3	1.0	1.0	5	1.5999999999999999	2.3181470319625754	4	4.0	4.0	3	1.5	1.3879225235825796	1	1.0	1.0	5	2.6666666666666665	3.8097179277471955
east2563	5	2.5	2.803632321645104	3	1.0	1.0	0	0.0	0.0	6	2.75	3.4208615861770295	4	3.333333333333333	3.9039446875421944	1	1.0	1.0	0	0.0	0.0	4	2.75	3.327860190893964
east2652	5	2.0	1.9988674435789129	4	1.25	1.3507700833845189	5	3.0	3.0	7	3.2	3.3652083501033245	4	2.6666666666666665	2.0882192291288115	4	2.5	3.145276311606628	1	1.0	1.0	5	3.2	3.149580161857355
east2773	5	3.0	3.0	3	1.0	1.0	5	3.0	3.0	6	3.2	3.615194004852252	4	4.0	4.0	1	1.0	1.0	1	1.0	1.0	5	4.0	4.4668920351439825
ebir1243	4	2.0	2.0	4	1.5	1.7843841173705945	4	2.0	2.0	6	2.75	3.1964660107542304	3	3.0	3.0	2	1.5	1.337454902709101	1	1.0	1.0	4	2.75	3.5788277023459214
efik1245	4	1.25	1.3933480296617642	3	1.0	1.0	0	0.0	0.0	5	1.9166666666666665	2.2642358317627003	4	2.5	2.5355929974704545	2	2.0	2.0	0	0.0	0.0	4	2.5	2.5427371605427256
efut1241	4	2.0	2.0	4	1.3333333333333333	1.0315765945238238	4	1.6666666666666665	1.0758649395192448	6	2.380952380952381	2.6150415513946883	4	4.0	4.0	3	2.0	2.452293779195788	3	2.5	2.792872961647642	7	4.5	5.4945799722916
egaa1242	5	2.8333333333333335	2.9999081710578395	4	1.6666666666666665	1.7584005506465674	0	0.0	0.0	7	3.8333333333333335	4.723503985058986	6	5.5	5.743195266272189	3	2.5	2.704772067210853	0	0.0	0.0	6	4.65	4.825123515077775
eggo1239	5	2.333333333333333	2.3922256204908807	4	1.5	1.673034051828427	4	2.0	2.0	7	2.869047619047619	3.696684370091239	4	3.333333333333333	3.961171491922932	6	4.5	5.0377741999003955	1	1.0	1.0	8	5.05	6.5350308214342565
egyp1253	4	1.8	1.9819672475763537	4	1.75	1.8701741550887396	3	1.0	1.0	6	3.0892857142857144	3.6335941876264086	5	4.5	4.8712310022359615	8	7.0	7.397384184256026	1	1.0	1.0	8	6.166666666666667	6.6236133184449235
ejag1239	4	2.0	2.0	4	1.3333333333333333	1.3159563532964638	4	2.0	2.0	6	3.0	3.217633250377193	4	4.0	4.0	3	2.0	2.0855351524554306	1	1.0	1.0	5	4.0	4.674587228041932
ekar1243	4	1.75	1.6610903781530473	0	0.0	0.0	0	0.0	0.0	4	1.75	1.6610903781530473	4	3.5	3.7131563787099697	0	0.0	0.0	0	0.0	0.0	4	3.5	3.7131563787099697
ekpe1253	5	2.6666666666666665	2.8108077539606615	4	2.0	2.0	4	2.0	2.0	7	3.6666666666666665	3.9053418676188025	4	3.6666666666666665	3.9881447527138927	2	2.0	2.0	1	1.0	1.0	5	4.0	4.590036524413802
elfd1234	4	2.0	2.0	4	1.6666666666666665	1.8273181594831733	4	2.0	2.0	6	3.25	3.2939683897935	3	3.0	3.0	3	2.5	2.2955652519701486	1	1.0	1.0	4	3.25	3.6904060264965324
elip1238	5	2.333333333333333	2.3113704564064403	3	1.0	1.0	4	2.0	2.0	6	2.75	2.962582802547989	3	2.333333333333333	2.6944517799445147	2	2.0	2.0	1	1.0	1.0	4	2.75	3.509832860645646
eloy1241	5	2.857142857142857	2.9871071467103576	5	2.0	2.26034461952621	5	3.0	3.0	7	3.738095238095238	4.350020869698533	7	6.666666666666667	6.852338472727153	4	2.6666666666666665	3.779680937043074	1	1.0	1.0	9	6.733333333333333	8.069491731919817
emai1241	4	2.0	2.0	4	1.6	1.8934713945242563	4	2.0	2.0	6	3.2666666666666666	3.833320591746506	4	4.0	4.0	5	4.0	4.243768523231505	1	1.0	1.0	6	5.0	5.879145318092282
embe1259	6	3.333333333333333	3.4605010019213016	4	1.0	1.124936469940871	3	1.0	1.0	8	3.4166666666666665	3.9498329100992273	3	2.5	2.7194322588371462	2	1.0	1.1241676576263226	1	1.0	1.0	4	2.2333333333333334	3.0636169626472523
embe1260	5	2.6666666666666665	2.6643895572519063	4	2.0	2.0	5	3.0	3.0	7	3.25	4.021292393916541	3	2.6666666666666665	2.4648250835577716	1	1.0	1.0	1	1.0	1.0	4	2.6	3.450139859287142
embe1262	5	2.333333333333333	2.4597335115328702	3	1.0	1.0	3	1.0	1.0	6	2.6666666666666665	3.0769683846672864	3	2.3333333333333335	2.7130336680775775	2	2.0	2.0	1	1.0	1.0	4	2.6666666666666665	3.3988885422564605
emer1243	4	1.75	1.9783005123977417	4	2.0	2.0	4	2.0	2.0	6	2.2	2.87454757621738	4	3.5	3.8209037735575384	1	1.0	1.0	1	1.0	1.0	5	2.75	4.110686256066595
enap1235	3	1.0	1.0	3	1.0	1.0	3	1.0	1.0	4	1.2	1.5142826382807457	4	4.0	4.0	1	1.0	1.0	1	1.0	1.0	5	3.0	3.660809037830203
enaw1238	4	1.5	1.5056902477869514	3	1.0	1.0	0	0.0	0.0	5	2.5	2.485170802200598	2	1.5	1.713109013584878	2	2.0	2.0	0	0.0	0.0	2	1.6666666666666665	1.7949783585422254
endo1242	3	1.0	1.0	3	1.0	1.0	0	0.0	0.0	4	1.25	1.6172292645319257	4	4.0	4.0	1	1.0	1.0	0	0.0	0.0	4	2.5	3.1492796528830214
enge1239	5	2.6666666666666665	2.8108077539606615	4	2.0	2.0	0	0.0	0.0	7	3.9999999999999996	4.512895036422984	4	3.6666666666666665	3.9881447527138927	2	2.0	2.0	0	0.0	0.0	4	3.4	3.8086137462375325
epen1239	5	3.0	3.0	3	1.0	1.0	3	1.0	1.0	6	2.75	3.1972611011666388	3	3.0	3.0	1	1.0	1.0	1	1.0	1.0	4	2.75	3.4341028480490676
erre1238	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
ersu1241	7	5.0	5.0	4	1.6666666666666665	1.762235560602867	7	5.0	5.0	9	5.999999999999999	5.97807900820597	3	3.0	3.0	6	5.0	5.607469434842489	3	3.0	3.0	7	5.771428571428571	6.189941039713861
erzy1239	4	2.0	2.0	4	1.8	1.7750393823838648	3	1.0	1.0	6	2.857142857142857	3.4717287824846426	4	4.0	4.0	5	4.5	4.702580939132563	3	3.0	3.0	7	5.0	5.981644973883674
esee1248	4	1.6666666666666665	1.8107532824294101	3	1.0	1.0	3	1.0	1.0	5	2.1666666666666665	2.493575593132988	4	3.5	3.9836454289273284	3	3.0	3.0	2	2.0	2.0	6	4.5	5.412135236467623
esim1238	5	3.0	3.0	4	1.6666666666666665	1.9530863147694766	5	3.0	3.0	7	3.5	4.381761661475484	4	4.0	4.0	3	2.5	2.5479002076962645	1	1.0	1.0	6	4.4	5.704207076327046
esto1258	3	1.0	1.0	3	1.0	1.0	0	0.0	0.0	4	2.0	2.0	4	4.0	4.0	4	4.0	4.0	0	0.0	0.0	4	4.0	4.0
eten1239	4	1.7348484848484849	1.9514718347592406	4	1.6666666666666665	1.9733368259643786	4	1.8	1.9976603862041964	6	2.4650452488687784	3.279645669903748	12	10.5	10.178126145689017	6	5.0	5.006472467272126	5	4.5	4.709647755299345	17	11.083333333333334	12.8486556274386
eton1253	4	2.0	2.0	4	1.5	1.7843841173705945	4	2.0	2.0	6	2.75	3.1964660107542304	4	4.0	4.0	2	1.5	1.337454902709101	1	1.0	1.0	5	3.75	4.578827702345921
even1259	4	2.0	2.0	4	1.0	1.124936469940871	4	2.0	2.0	6	2.5	2.819572478113402	3	3.0	3.0	2	1.0	1.1241676576263226	1	1.0	1.0	4	2.5	3.4043007274720924
even1260	4	2.0	2.0	3	1.0	1.0	4	2.0	2.0	5	2.5	2.6785855909761924	3	3.0	3.0	2	2.0	2.0	1	1.0	1.0	4	3.333333333333333	3.7498993825718627
ewee1241	4	1.8	1.9486351626203444	4	2.0	2.0	4	2.0	2.0	6	2.9047619047619047	3.818522479836993	5	4.5	4.182548085635745	4	4.0	4.0	1	1.0	1.0	7	5.25	6.095646656047365
ewon1239	4	1.6666666666666665	1.740739102380149	4	2.0	2.0	0	0.0	0.0	6	2.9999999999999996	3.442826384842472	3	2.5	2.3530733159790134	2	2.0	2.0	0	0.0	0.0	3	2.25	2.3161387193023697
eyak1241	5	2.5	2.747337296789587	3	1.0	1.0	5	3.0	3.0	6	3.5714285714285716	3.866772391255464	4	3.3333333333333335	3.3332866697165375	6	6.0	6.0	3	3.0	3.0	7	6.25	6.5477390770701245
ezaa1238	4	2.0	2.0	4	2.0	2.0	4	2.0	2.0	6	3.35	3.859271470469892	4	4.0	4.0	3	3.0	3.0	2	2.0	2.0	6	5.166666666666667	5.728788510226205
ezha1238	5	2.333333333333333	2.5379280157651367	4	1.4	1.642953297204094	4	2.0	2.0	7	3.2857142857142856	4.013025541891076	6	4.666666666666667	4.860482519849886	5	3.5	4.028777489807922	1	1.0	1.0	7	4.6	5.340346702075843
faiw1243	4	1.6666666666666665	1.740739102380149	3	1.0	1.0	0	0.0	0.0	5	2.333333333333333	2.611626904481085	3	2.5	2.3530733159790134	2	2.0	2.0	0	0.0	0.0	3	2.333333333333333	2.321972916500847
fali1285	6	2.5	3.1666275899106533	4	2.0	2.0	4	2.0	2.0	8	3.6428571428571432	4.854566879718274	4	2.5	3.3315333454869394	5	5.0	5.0	2	2.0	2.0	7	4.333333333333334	5.67531343919454
fang1246	5	2.4	2.457470628464406	5	2.5	2.4834346067777835	0	0.0	0.0	8	3.7333333333333334	4.538785855875925	5	4.0	3.6361190743322798	2	1.6666666666666665	1.9987969297991022	0	0.0	0.0	5	3.2666666666666666	3.456116115239386
fang1248	4	2.0	2.0	4	2.0	2.0	4	1.5	1.6414806100974166	6	2.6333333333333333	2.9389332845838654	4	4.0	4.0	2	2.0	2.0	2	1.5	1.8284754134830923	6	4.25	5.283455528161523
faro1244	4	2.0	2.0	4	1.3333333333333333	1.3497405140414893	0	0.0	0.0	6	3.3333333333333335	3.2423255697068822	3	3.0	3.0	3	2.0	2.56881786154783	0	0.0	0.0	3	2.5	2.8429567192555396
fasu1242	3	1.0	1.0	3	1.0	1.0	0	0.0	0.0	4	1.6666666666666665	1.870887802100936	3	3.0	3.0	2	2.0	2.0	0	0.0	0.0	3	2.5	2.746308896765387
fefe1239	4	2.0	2.0	4	1.75	1.8028439337269635	4	2.0	2.0	6	3.75	3.801866792995265	3	3.0	3.0	4	3.5	3.2955652519701486	1	1.0	1.0	4	3.75	3.8754418110200177
fern1234	4	2.0	2.0	4	1.6666666666666665	1.6887738592961221	4	2.0	2.0	6	3.25	3.316300584875145	3	3.0	3.0	3	2.5	2.7931118804251476	1	1.0	1.0	4	3.25	3.735571600109254
fiji1243	4	2.0	2.0	4	2.0	2.0	0	0.0	0.0	6	3.333333333333333	3.6126479707608246	3	3.0	3.0	2	2.0	2.0	0	0.0	0.0	3	2.5	2.8166498833906117
fili1244	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.6666666666666665	2.8255438785426303	3	3.0	3.0	2	2.0	2.0	0	0.0	0.0	3	2.6666666666666665	2.866883372848037
finn1318	4	1.3333333333333333	1.373027446757781	3	1.0	1.0	0	0.0	0.0	5	2.0	2.1615886300235707	3	2.0	2.3600356976058645	2	2.0	2.0	0	0.0	0.0	3	2.0	2.320890322387042
fipa1238	4	2.0	2.0	4	2.0	2.0	3	1.0	1.0	6	3.25	3.4830673103304925	3	3.0	3.0	3	3.0	3.0	1	1.0	1.0	4	3.25	3.666934498646949
fonn1241	4	1.8	1.9486351626203444	4	1.6666666666666665	1.7584005506465674	4	2.0	2.0	6	2.8333333333333335	3.524214543592561	5	4.5	4.182548085635745	3	2.5	2.704772067210853	1	1.0	1.0	6	4.5	5.015653742000632
food1238	4	2.0	2.0	4	2.0	2.0	4	2.0	2.0	6	3.0	3.3788702565921414	4	4.0	4.0	2	2.0	2.0	1	1.0	1.0	5	4.0	4.726869413370018
